"week";"dose";"ditch";"Simve";"Daplo";"Cerpu";"Alogu";"Aloco";"Alore";"Aloaf";"Copsp";"Ostsp";"Slyla";"Acrha";"Aloex";"Chysp";"Alona";"Plead";"Oxyte";"Grate";"Copdi";"NauLa";"CilHa";"Strvi";"amosp";"Ascmo";"Synsp";"Squro";"Squmu";"Polar";"Kerqu";"Anufi";"Mytve";"Mytvi";"Mytmu";"Lepsp";"Leppa";"Colob";"Colbi";"Colun";"Lecsp";"Lecqu";"Lecco";"Leclu";"Lecfl";"Tripo";"Cepsp";"Monlo";"Monae";"Scalo";"Trilo";"Tripo.1";"Tricy";"Trisp";"Tepat";"Rotne";"Notla";"Filsp";"Lopox";"hydrspec";"bothrosp";"olchaeta";"erpoocto";"glsicomp";"alglhete";"hebdstag";"sphidae";"ansuvote";"armicris";"bathcont";"binitent";"gyraalbu";"hippcomp";"lymnstag";"lymnaes7";"physfont";"plbacorn";"popyanti";"radiovat";"radipere";"valvcris";"valvpisc";"hycarina";"gammpule";"aselaqua";"proameri";"collembo";"caenhora";"caenluct";"caenrobu";"cloedipt";"cloesimi";"aeshniae";"libellae";"conagrae";"corident";"coripanz";"coripunc";"cymabons";"hesplinn";"hespsahl";"notoglau";"notomacu";"notoobli";"notoviri";"pacoconc";"pleaminu";"sigadist";"sigafall";"sigastri";"sigarasp";"colyfusc";"donacis6";"gyrimari";"haliconf";"haliflav";"haligruf";"haliobli";"herubrev";"hya_herm";"hyglpusi";"hyhyovat";"hypoplan";"hyporusp";"hytuinae";"hytuvers";"laphminu";"noteclav";"rhantusp";"sialluta";"ablalong";"ablaphmo";"cltanerv";"malopisp";"mopetenu";"prdiussp";"pstavari";"chironsp";"crchirsp";"crclglat";"ditendsp";"mitegchl";"pachgarc";"pachgvit";"popegnub";"popedisp";"acriluce";"chclpige";"conescut";"cricotsp";"liesspec";"psclbarb";"psclgsli";"psclobvi";"psclplat";"psclpsil";"pscladsp";"cladotsp";"laa_spec";"patanysp";"tatarssp";"zaa_spec";"anopmacu";"cepogoae";"chaoobsc";"cucidae4";"tabanusp";"agdasphr";"athrater";"cyrncren";"holodubi";"holopici";"leceriae";"lilurhom";"monaangu";"mystazur";"mystloni";"oecefurv";"oecelacu";"triabico";"paponysp"
"4";"44";"6";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;24038;0;80;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;145;17;15;4;0;0;0;1;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4";"6";"7";0;0;0;0;0;0;0;5;2;1;0;0;0;0;0;0;0;0;50;17196;1860;80;0;20;0;0;6402;0;0;0;0;0;0;0;0;0;10;0;20;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;10;0;0;1;348;21;0;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4";"0.1";"8";12;2;0;0;0;0;0;2;21;1;0;0;0;0;0;0;0;0;80;21150;1540;40;50;190;0;0;3599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;1;7;0;0;38;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;163;47;0;283;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
"4";"44";"9";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;32126;0;240;20;60;0;0;20;0;0;0;0;0;0;0;20;0;0;0;0;40;0;40;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;42;13;0;0;0;0;0;38;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4";"0.9";"10";2;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;40;6480;0;40;0;360;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;20;0;0;0;0;0;0;0;0;0;0;0;1;42;9;1;1;9;6;0;21;0;9;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;36;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"4";"0";"11";6;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;60;40393;3359;240;0;220;0;0;3198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;0;0;0;0;0;6;6;0;0;0;25;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;37;1;0;251;59;0;243;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;8;1;12;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;0
"4";"6";"12";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;10;10;19234;0;200;0;50;0;0;10;0;0;0;0;0;0;0;20;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;11;0;1;2;0;0;15;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"8";"0.1";"1";5;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;180;10921;40;40;20;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;26;1;1;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;0;55;3;1;44;3;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
"8";"0";"2";5;1;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;30;27294;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10;10;0;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;16;0;0;2;3;0;43;0;0;0;22;0;0;0;0;0;0;0;0;0;0;2;0;0;0;103;2;0;23;14;12;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;4;0;0;5;0;10;0;1;0;5;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;3;0;0;3;0;2;0;0;0;0
"8";"0";"3";7;4;0;0;0;0;0;3;12;0;0;0;0;0;0;0;0;20;140;24647;0;0;0;60;0;0;0;0;0;0;0;0;60;0;20;0;0;0;20;0;0;20;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;1;191;10;1;3;0;6;0;105;0;14;0;0;0;0;0;0;106;0;0;0;0;0;1;1;0;0;65;2;0;18;12;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;3;0;2;0;0;5;5;10;0;0;2;0;8;0;0;0;10;1;83;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;4;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"8";"0.9";"4";3;0;0;0;0;0;0;5;14;0;0;0;0;0;0;0;0;0;160;5358;0;160;10;100;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;23;29;0;4;1;1;0;119;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;53;6;0;12;2;2;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;2;2;0;0;0;0;15;0;0;0;15;0;243;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;0;1;4;0;0;18;4;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0
"8";"0";"5";4;1;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;80;18479;160;0;0;480;0;0;3141;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;30;0;0;2;1;1;8;0;2;0;0;0;0;0;0;0;0;1;0;0;1;3;25;0;0;224;13;0;423;0;2;0;29;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;2;18;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;0;1;0;0;0;0;1;0;0;0;6;0;0;0;1
"8";"44";"6";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10877;0;0;0;20;0;0;0;0;0;0;0;0;0;0;40;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;30;5;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;1;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"8";"6";"7";8;0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;50;14565;40;80;0;330;0;0;1220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;74;25;0;2;0;34;0;5;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;20;0;0;0;0;0;337;0;0;0;23;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;41;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"8";"0.1";"8";4;4;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0;10;220;19681;320;120;70;250;0;0;340;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;20;0;0;10;0;0;16;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;0;123;23;0;132;11;0;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;6;4;1;0;0;3;0;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"8";"44";"9";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6201;0;40;0;100;0;0;60;0;0;0;0;0;0;0;40;0;0;0;80;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278;30;1;1;0;0;0;20;0;31;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"8";"0.9";"10";6;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;60;8479;10;0;0;20;0;0;260;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;20;34;0;4;2;0;0;78;0;10;3;0;0;0;0;3;0;0;0;0;16;1;0;0;0;0;150;4;1;120;3;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;5;0;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;1;0;0;2;0;11;0;0;0;0
"8";"0";"11";6;1;0;0;0;0;0;3;11;0;0;0;0;0;0;0;0;0;80;33237;120;0;0;30;0;0;210;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;1;23;1;0;1;12;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;29;0;0;131;0;0;324;0;0;0;7;0;0;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;28;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;24;0;0;0;0
"8";"6";"12";0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;30;26753;0;40;0;110;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;214;22;0;3;0;1;0;14;0;25;0;0;0;0;0;0;1;0;0;0;4;1;0;2;0;0;2;0;0;14;0;0;0;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;23;0;0;0;0;6;0;0;0;1;0;30;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12";"0.1";"1";9;0;1;0;0;0;0;7;46;0;0;0;0;0;0;0;0;0;10;38887;0;200;0;0;60;0;130;0;0;0;0;0;10;10;0;0;0;0;0;0;10;20;0;70;0;10;0;0;0;0;0;0;0;0;0;0;0;0;42;31;0;0;1;0;0;20;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;67;1;0;84;0;0;0;71;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;4;0;0;3;0;4;0;0;0;0;0;136;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;6;3;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0
"12";"0";"2";9;1;1;0;0;0;0;4;11;0;0;0;0;0;0;0;0;0;0;35186;0;360;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;54;0;0;2;5;0;11;0;0;0;16;0;0;0;0;0;0;0;0;0;1;7;2;0;0;115;1;1;58;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;5;3;0;0;4;0;9;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;5;0;0;5;0;0;15;4;0;0;0;0;0;0;1;0;0;1;0;14;1;0;2;0
"12";"0";"3";5;19;0;0;0;0;1;11;31;0;0;0;0;0;0;0;0;0;20;15794;0;20;0;0;0;0;0;0;0;0;10;0;20;0;0;0;0;0;40;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285;56;4;7;0;8;0;68;0;28;0;0;0;0;0;0;102;0;0;0;0;2;2;2;0;0;51;2;0;71;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;5;3;0;0;6;0;13;0;0;0;0;0;44;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;4;0;0;14;4;0;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0
"12";"0.9";"4";12;2;1;0;0;0;0;12;29;0;0;0;0;0;0;0;0;0;30;19760;0;200;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;10;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;31;1;0;0;1;0;32;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19;0;0;40;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;10;0;0;0;0;0;279;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;19;0;0;15;0;0;6;2;0;0;0;0;0;0;7;0;0;0;0;0;0;2;0;0
"12";"0";"5";1;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;20;14595;380;0;0;240;40;0;1020;0;28069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;43;1;3;12;3;0;27;0;7;0;0;0;0;0;0;0;0;0;0;0;1;1;43;0;0;130;3;0;348;0;0;0;63;0;2;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;10;6;4;0;0;0;0;6;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;1;0;36;1;2;0;2
"12";"44";"6";16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1360;0;40;0;0;0;0;900;0;0;0;0;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;53;6;2;1;0;0;2;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;84;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12";"6";"7";5;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;21642;520;240;0;110;0;0;380;0;0;0;0;0;20;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;102;0;2;0;3;0;21;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;36;0;0;82;0;0;0;63;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
"12";"0.1";"8";8;1;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;50;17403;1040;560;0;50;0;0;820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;29;2;5;23;0;0;99;0;6;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;89;0;0;235;2;0;0;19;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;0;0;5;0;4;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;1;0;0;0;35;0;0;0;0
"12";"44";"9";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;27431;0;20;0;10;0;0;80;0;0;0;0;0;0;0;0;0;20;0;0;20;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;58;72;0;1;12;2;0;245;0;71;0;0;0;0;0;0;5;0;0;0;6;2;0;0;0;0;0;0;0;12;0;0;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12";"0.9";"10";10;3;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;37512;10;120;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;80;1;4;23;0;0;129;0;38;2;0;0;0;0;0;0;0;0;0;58;2;0;3;0;0;248;1;0;111;0;0;0;58;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;7;0;0;0;0;0;0;4;0;0;0;0;7;1;0;1;0
"12";"0";"11";16;1;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;10;28722;1160;80;0;280;0;0;4001;620;0;0;0;0;0;0;0;0;20;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;27;0;2;3;38;0;55;0;0;0;0;0;0;0;0;1;0;0;0;0;2;7;21;0;0;89;0;0;171;0;0;0;61;0;1;0;1;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;3;0;0;0;0;4;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;15;0;0;20;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;41;0;4;0;2
"12";"6";"12";16;2;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;10;18759;0;0;0;240;0;0;230;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;1;58;28;0;9;3;1;0;57;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;13;0;0;45;0;0;0;57;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;6;7;0;0;0;0;0;0;10;0;0;0;0;7;0;0;0;0
"15";"0.1";"1";6;0;9;2;0;2;1;10;61;1;0;0;0;0;0;0;0;0;10;13074;0;10;0;10;0;0;20;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;162;41;1;0;1;0;0;31;0;11;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;50;3;0;15;1;0;0;23;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;5;0;0;0;5;1;71;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;11;0;4;30;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"15";"0";"2";15;1;5;2;2;1;4;12;61;0;0;1;0;0;0;0;0;10;40;21794;0;40;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;20;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27;50;0;0;4;0;0;10;0;0;0;9;0;0;0;0;0;0;0;0;0;0;2;0;0;0;52;5;0;19;5;3;0;49;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;6;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;8;1;0;0;7;0;0;0;0;0;1;0;0;0;0;1;15;0;0;0;4
"15";"0";"3";5;3;3;2;0;1;2;16;51;0;0;0;1;0;0;0;0;10;0;21926;40;20;0;20;0;0;80;0;0;0;0;0;0;0;0;0;40;0;0;0;20;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;561;65;4;4;3;4;0;51;0;57;0;0;0;0;0;0;31;0;3;0;12;1;2;0;0;0;296;40;0;17;2;2;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;1;0;0;0;0;2;0;4;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;2;1;0;0;3;3;0;0;1;0;0;0;0;1;0;0;0;5;0;0;0;0
"15";"0.9";"4";7;8;3;9;0;8;0;21;25;0;0;0;0;0;0;0;0;0;10;6998;0;20;20;10;10;0;120;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;10;0;10;0;0;0;10;0;0;0;0;0;0;0;0;8;52;1;2;1;7;0;138;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;99;12;0;24;3;7;7;104;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4;2;0;3;0;0;0;1;5;3;0;0;0;0;0;1;0;0;0;2;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;4;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
